"SA_GUID__1","noHeating_pct","noRenewableEnergyHouses_pct","yearBuilt_pct","mobHome_pct","unoccupiedDwellings_pct","oneParent_pct","onePerson_pct","noCar_pct","noInternet_pct","priWater_pct","familyUnits_pct"
"4c07d11e-20eb-851d-e053-ca3ca8c0ca7f",1.06382978723404,63.8297872340426,0,0,4.25531914893617,3.19148936170213,18.0851063829787,6.38297872340426,4.25531914893617,0,13.8297872340426
"4c07d11e-20fe-851d-e053-ca3ca8c0ca7f",2.17391304347826,89.1304347826087,29.3478260869565,0,8.69565217391304,17.3913043478261,27.1739130434783,17.3913043478261,4.34782608695652,0,6.52173913043478
"4c07d11e-2107-851d-e053-ca3ca8c0ca7f",0,94.1176470588235,26.0504201680672,0,9.2436974789916,9.2436974789916,25.2100840336134,18.4873949579832,9.2436974789916,0,5.04201680672269
"4c07d11e-1b5b-851d-e053-ca3ca8c0ca7f",0,95.3271028037383,3.73831775700935,0,1.86915887850467,28.9719626168224,25.2336448598131,28.9719626168224,7.47663551401869,0,8.41121495327103
"4c07d11e-1b60-851d-e053-ca3ca8c0ca7f",0,92.6829268292683,0,0,3.65853658536585,8.53658536585366,2.4390243902439,1.21951219512195,3.65853658536585,0,25.609756097561
"4c07d11e-1b69-851d-e053-ca3ca8c0ca7f",0,73.7931034482759,5.51724137931035,0,3.44827586206897,7.58620689655172,16.551724137931,4.13793103448276,2.75862068965517,0,15.8620689655172
"4c07d11e-1ba3-851d-e053-ca3ca8c0ca7f",0,81.3008130081301,0,0,1.6260162601626,9.75609756097561,8.94308943089431,5.69105691056911,0,0.813008130081301,17.8861788617886
"4c07d11e-1bab-851d-e053-ca3ca8c0ca7f",0,90.0826446280992,1.65289256198347,0,6.61157024793388,6.61157024793388,22.3140495867769,10.7438016528926,4.13223140495868,0,9.09090909090909
"4c07d11e-1bb0-851d-e053-ca3ca8c0ca7f",0,58.7837837837838,0,0,2.7027027027027,7.43243243243243,15.5405405405405,14.1891891891892,8.10810810810811,0.675675675675676,10.1351351351351
"4c07d11e-1bb3-851d-e053-ca3ca8c0ca7f",0,99.1525423728814,0,0,1.69491525423729,16.9491525423729,16.1016949152542,13.5593220338983,2.54237288135593,0,19.4915254237288
"4c07d11e-1bc1-851d-e053-ca3ca8c0ca7f",0,97.752808988764,0,0,6.74157303370786,23.5955056179775,23.5955056179775,24.7191011235955,8.98876404494382,0,11.2359550561798
"4c07d11e-1abe-851d-e053-ca3ca8c0ca7f",3.6144578313253,79.5180722891566,57.8313253012048,0,24.0963855421687,6.02409638554217,50.6024096385542,20.4819277108434,26.5060240963855,0,4.81927710843374
"4c07d11e-1ac3-851d-e053-ca3ca8c0ca7f",0,68.8524590163934,1.63934426229508,0,9.83606557377049,4.0983606557377,13.1147540983607,3.27868852459016,0.819672131147541,5.73770491803279,6.55737704918033
"4c07d11e-1ac6-851d-e053-ca3ca8c0ca7f",0.925925925925926,89.8148148148148,1.85185185185185,0,12.962962962963,20.3703703703704,35.1851851851852,27.7777777777778,23.1481481481481,0,3.7037037037037
"4c07d11e-1ae2-851d-e053-ca3ca8c0ca7f",0.854700854700855,90.5982905982906,0,0,9.4017094017094,12.8205128205128,32.4786324786325,11.965811965812,10.2564102564103,0,7.69230769230769
"4c07d11e-1ae4-851d-e053-ca3ca8c0ca7f",1.45985401459854,76.6423357664234,0,0,4.37956204379562,18.2481751824818,25.5474452554745,16.7883211678832,8.02919708029197,0,13.1386861313869
"4c07d11e-1af2-851d-e053-ca3ca8c0ca7f",1.88679245283019,76.4150943396226,0.943396226415094,0,4.71698113207547,16.0377358490566,21.6981132075472,7.54716981132075,5.66037735849057,0,9.43396226415094
"4c07d11e-1b05-851d-e053-ca3ca8c0ca7f",7.31707317073171,95.1219512195122,42.2764227642276,0,58.5365853658537,5.69105691056911,65.8536585365854,58.5365853658537,17.0731707317073,0.813008130081301,1.6260162601626
"4c07d11e-1b13-851d-e053-ca3ca8c0ca7f",2.08333333333333,66.6666666666667,0,0,6.25,27.0833333333333,9.375,9.375,10.4166666666667,0,17.7083333333333
"4c07d11e-1c16-851d-e053-ca3ca8c0ca7f",0.735294117647059,99.2647058823529,1.47058823529412,0,3.67647058823529,24.2647058823529,16.1764705882353,25,3.67647058823529,0,19.8529411764706
"4c07d11e-1c3f-851d-e053-ca3ca8c0ca7f",0,76.4150943396226,0,0,6.60377358490566,4.71698113207547,30.188679245283,1.88679245283019,2.83018867924528,0,5.66037735849057
"4c07d11e-1c44-851d-e053-ca3ca8c0ca7f",1.0989010989011,97.8021978021978,1.0989010989011,0,25.2747252747253,0,31.8681318681319,32.967032967033,0,0,0
"4c07d11e-1c45-851d-e053-ca3ca8c0ca7f",0,96.8253968253968,3.17460317460317,0,6.34920634920635,0,25.3968253968254,52.3809523809524,1.58730158730159,1.58730158730159,0
"4c07d11e-1c4c-851d-e053-ca3ca8c0ca7f",5.20833333333333,93.75,71.875,0,7.29166666666667,3.125,33.3333333333333,55.2083333333333,5.20833333333333,1.04166666666667,2.08333333333333
"4c07d11e-1c4d-851d-e053-ca3ca8c0ca7f",0,85.7142857142857,6.25,0,13.3928571428571,3.57142857142857,20.5357142857143,3.57142857142857,1.78571428571429,0.892857142857143,5.35714285714286
"4c07d11e-1c51-851d-e053-ca3ca8c0ca7f",1.21951219512195,96.3414634146341,30.4878048780488,0,8.53658536585366,13.4146341463415,28.0487804878049,18.2926829268293,7.31707317073171,0,4.8780487804878
"4c07d11e-1c52-851d-e053-ca3ca8c0ca7f",1.28205128205128,76.9230769230769,33.3333333333333,0,5.12820512820513,5.12820512820513,21.7948717948718,19.2307692307692,3.84615384615385,0,8.97435897435897
"4c07d11e-1b24-851d-e053-ca3ca8c0ca7f",0,78.6206896551724,0.689655172413793,0,7.58620689655172,21.3793103448276,22.7586206896552,6.20689655172414,3.44827586206897,0,19.3103448275862
"4c07d11e-1b26-851d-e053-ca3ca8c0ca7f",0,87.3417721518987,1.26582278481013,0,1.26582278481013,10.126582278481,13.9240506329114,11.3924050632911,5.06329113924051,0,15.1898734177215
"4c07d11e-1b28-851d-e053-ca3ca8c0ca7f",1.94174757281553,86.4077669902913,1.94174757281553,0,0.970873786407767,22.3300970873786,25.2427184466019,26.2135922330097,11.6504854368932,0.970873786407767,8.7378640776699
"4c07d11e-1b36-851d-e053-ca3ca8c0ca7f",0,87.2727272727273,7.27272727272727,0.909090909090909,14.5454545454545,13.6363636363636,31.8181818181818,4.54545454545455,3.63636363636364,1.81818181818182,13.6363636363636
"4c07d11e-1b4a-851d-e053-ca3ca8c0ca7f",0.763358778625954,80.9160305343512,0.763358778625954,0,3.05343511450382,14.5038167938931,21.3740458015267,5.34351145038168,6.10687022900763,0,13.7404580152672
"4c07d11e-1b54-851d-e053-ca3ca8c0ca7f",2.10526315789474,93.6842105263158,1.05263157894737,0,1.05263157894737,23.1578947368421,17.8947368421053,20,5.26315789473684,0,8.42105263157895
"4c07d11e-1b62-851d-e053-ca3ca8c0ca7f",0,93.8271604938272,13.5802469135802,0,3.7037037037037,23.4567901234568,13.5802469135802,22.2222222222222,7.40740740740741,0,9.87654320987654
"4c07d11e-1b63-851d-e053-ca3ca8c0ca7f",0,88.5714285714286,0,0,5,11.4285714285714,15.7142857142857,5,2.14285714285714,0,11.4285714285714
"4c07d11e-1ee4-851d-e053-ca3ca8c0ca7f",0,94.8275862068966,0,0,4.31034482758621,11.2068965517241,18.9655172413793,1.72413793103448,1.72413793103448,0,15.5172413793103
"4c07d11e-1ef4-851d-e053-ca3ca8c0ca7f",0,88.1188118811881,0.99009900990099,0,6.93069306930693,8.91089108910891,22.7722772277228,14.8514851485149,3.96039603960396,0,3.96039603960396
"4c07d11e-1efc-851d-e053-ca3ca8c0ca7f",1.28205128205128,73.0769230769231,0,0,5.12820512820513,8.97435897435897,23.0769230769231,5.12820512820513,6.41025641025641,0,8.97435897435897
"4c07d11e-1f0a-851d-e053-ca3ca8c0ca7f",0,81.0810810810811,0,0,2.7027027027027,18.018018018018,8.10810810810811,1.8018018018018,0,0,18.9189189189189
"4c07d11e-1f0f-851d-e053-ca3ca8c0ca7f",1.0752688172043,81.7204301075269,0,0,8.60215053763441,15.0537634408602,27.9569892473118,11.8279569892473,13.9784946236559,0,11.8279569892473
"4c07d11e-1f2d-851d-e053-ca3ca8c0ca7f",0,83.1775700934579,0,0,8.41121495327103,11.214953271028,23.3644859813084,4.67289719626168,4.67289719626168,0,9.34579439252336
"4c07d11e-1f33-851d-e053-ca3ca8c0ca7f",0.833333333333333,75.8333333333333,3.33333333333333,0,10.8333333333333,9.16666666666667,16.6666666666667,6.66666666666667,5,0,11.6666666666667
"4c07d11e-1f37-851d-e053-ca3ca8c0ca7f",0,88.75,0,0,7.5,16.25,22.5,7.5,7.5,0,7.5
"4c07d11e-1c56-851d-e053-ca3ca8c0ca7f",0,91.0714285714286,0.892857142857143,0,3.57142857142857,8.03571428571429,13.3928571428571,4.46428571428571,4.46428571428571,0,8.03571428571429
